POID,NCES ID - Clean,GovSpend ID,Disrict Name,State,Competitor,PO Spend,PO Date
2012486349,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$9,728.60",2022-03-18T12:00:00.000Z
2012486343,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$9,338.00",2022-03-18T12:00:00.000Z
2012486333,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$1,783.60",2022-03-18T12:00:00.000Z
2101856613,4501440,54135,Charleston County School District,South Carolina,Proximity Learning,"$7,031.99",2022-03-17T12:00:00.000Z
2102005217,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$11,801.52",2022-03-15T12:00:00.000Z
2108689076,4503390,77713,Richland School District 2,South Carolina,Proximity Learning,"$6,150.75",2022-03-10T12:00:00.000Z
2004013999,4828650,78567,Lytle Independent School District,Texas,Proximity Learning,"$13,500.00",2022-03-10T12:00:00.000Z
2065790306,0503630,101927,Brinkley School District,Arkansas,Proximity Learning,"$27,378.00",2022-03-09T12:00:00.000Z
2104635688,4502280,69519,Georgetown County School District,South Carolina,Elevate K12,"$11,000.00",2022-03-09T12:00:00.000Z
2035173549,4814790,77864,Comfort Independent School District,Texas,Proximity Learning,"$19,200.00",2022-03-08T12:00:00.000Z
1995620634,1301800,158599,Dooly County School District,Georgia,Elevate K12,"$63,000.00",2022-03-08T12:00:00.000Z
2083197026,4815400,78288,Cotulla Independent School District,Texas,Elevate K12,"$43,650.00",2022-03-04T12:00:00.000Z
2115323521,3414070,54592,Rochelle Park Township School District,New Jersey,Proximity Learning,"$32,163.16",2022-02-28T12:00:00.000Z
2107227481,4817640,77797,Duncanville Independent School District,Texas,Proximity Learning,"$114,458.22",2022-02-23T12:00:00.000Z
2068460727,1301170,42973,Clarke County School District,Georgia,Proximity Learning,"$11,825.99",2022-02-23T12:00:00.000Z
2107326935,4814450,78115,Clyde Consolidated Independent School District,Texas,Elevate K12,"$19,500.00",2022-02-21T12:00:00.000Z
2029701795,4503908,69568,Marion School District 10,South Carolina,Elevate K12,"$18,500.00",2022-02-18T12:00:00.000Z
1976887062,5101110,78425,Danville City Public Schools,Virginia,Elevate K12,"$156,000.00",2022-02-18T12:00:00.000Z
2000344727,4827870,78022,Lockhart Independent School District,Texas,Elevate K12,"$7,500.00",2022-02-18T12:00:00.000Z
2091090693,1743860,73913,Zion Elementary School District 6,Illinois,Elevate K12,"$75,000.00",2022-02-18T12:00:00.000Z
2485992631,4816230,196808,REINHARDT Elementary School,Texas,Proximity Learning,"$2,353.99",2024-04-25T12:00:00.000Z
1975081546,4845540,78627,White Settlement Independent School District,Texas,Elevate K12,"$3,200.00",2022-02-14T12:00:00.000Z
2235554617,1201770,162414,Renaissance Charter School of St. Lucie,Florida,Elevate K12,"$18,562.50",2022-08-02T12:00:00.000Z
1984127958,1200480,20,Duval County School District,Florida,Elevate K12,"$203,040.00",2022-02-11T12:00:00.000Z
2009097898,1304540,73352,Social Circle City School District,Georgia,Elevate K12,"$37,400.00",2022-02-10T12:00:00.000Z
2126966320,4502520,11734,Jasper County School District,South Carolina,Proximity Learning,"$318,324.69",2022-02-04T12:00:00.000Z
1995167057,2200840,74355,Jefferson Parish School District,Louisiana,Proximity Learning,"$12,051.99",2022-02-02T12:00:00.000Z
2104644472,4502280,69519,Georgetown County School District,South Carolina,Elevate K12,"$15,000.00",2022-02-02T12:00:00.000Z
2103875207,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$42,059.97",2022-02-01T12:00:00.000Z
2068459597,1301170,42973,Clarke County School District,Georgia,Proximity Learning,"$11,825.99",2022-01-31T12:00:00.000Z
2235548254,1201770,162414,Renaissance Charter School of St. Lucie,Florida,Elevate K12,"$18,562.50",2022-03-22T12:00:00.000Z
2009066497,4826490,78061,Lake Worth Independent School District,Texas,Elevate K12,"$52,500.00",2022-01-31T12:00:00.000Z
1975027719,4845180,101997,West Sabine Independent School District,Texas,Elevate K12,"$22,500.00",2022-01-29T12:00:00.000Z
1979409693,4226550,77889,Wilson Area School District,Pennsylvania,Elevate K12,"$9,375.00",2022-01-28T12:00:00.000Z
2166914760,-,162566,ResponsiveED Texas Campuses,Texas,Elevate K12,"$39,000.00",2023-01-11T12:00:00.000Z
2435394363,4501110,213244,Robert Smalls International Academy,South Carolina,Proximity Learning,"$10,936.60",2024-01-19T12:00:00.000Z
2292622965,4501110,213244,Robert Smalls International Academy,South Carolina,Proximity Learning,"$5,184.96",2023-04-21T12:00:00.000Z
2005339878,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$206,015.79",2022-01-25T12:00:00.000Z
2005339880,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$193,050.40",2022-01-25T12:00:00.000Z
2005339872,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$109,039.10",2022-01-25T12:00:00.000Z
2005339873,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$188,204.77",2022-01-25T12:00:00.000Z
2005339879,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$142,344.16",2022-01-25T12:00:00.000Z
2005339871,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$3,965.98",2022-01-25T12:00:00.000Z
2005339877,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$76,157.94",2022-01-25T12:00:00.000Z
2005339875,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$129,863.86",2022-01-25T12:00:00.000Z
2005339874,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$78,911.94",2022-01-25T12:00:00.000Z
2005339876,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$38,078.97",2022-01-25T12:00:00.000Z
1970638915,2200840,74355,Jefferson Parish School District,Louisiana,Proximity Learning,"$219,129.71",2022-01-24T12:00:00.000Z
2012486351,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$1,036.00",2022-01-24T12:00:00.000Z
2012486335,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$17,528.00",2022-01-24T12:00:00.000Z
2012486353,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$193,536.00",2022-01-24T12:00:00.000Z
2012486341,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$51,622.00",2022-01-24T12:00:00.000Z
2012486347,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$1,008.00",2022-01-24T12:00:00.000Z
2012486339,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$49,518.00",2022-01-24T12:00:00.000Z
2012486345,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$185,752.00",2022-01-24T12:00:00.000Z
2000343440,4827870,78022,Lockhart Independent School District,Texas,Elevate K12,"$7,500.00",2022-01-21T12:00:00.000Z
2007041450,4702760,54963,Maury County School District,Tennessee,Elevate K12,"$63,575.00",2022-01-20T12:00:00.000Z
2037564501,3701800,53622,Granville County Schools,North Carolina,Elevate K12,"$45,000.00",2022-01-20T12:00:00.000Z
2083286861,4819700,77940,Fort Worth Independent School District,Texas,Proximity Learning,"$2,000,000.00",2022-01-20T12:00:00.000Z
1968890519,4800264,162308,Kipp Texas Public Schools,Texas,Elevate K12,"$1,610,000.00",2022-01-19T12:00:00.000Z
1957051592,4842510,78498,Texas City Independent School District,Texas,Proximity Learning,"$77,527.87",2022-01-14T12:00:00.000Z
2002726556,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$22,750.00",2022-01-13T12:00:00.000Z
2645565477,4813230,78137,Cedar Hill Independent School District,Texas,Elevate K12,"$55,000.00",2022-01-13T12:00:00.000Z
2009138741,4826490,78061,Lake Worth Independent School District,Texas,Elevate K12,"$52,500.00",2022-01-13T12:00:00.000Z
2029702895,4503908,69568,Marion School District 10,South Carolina,Elevate K12,"$40,125.00",2022-01-13T12:00:00.000Z
2068458838,1301170,42973,Clarke County School District,Georgia,Proximity Learning,"$37,055.94",2022-01-12T12:00:00.000Z
1991288049,1713710,73593,School District U-46,Illinois,Proximity Learning,"$472,799.20",2022-01-10T12:00:00.000Z
2035785686,4826610,78378,Lamesa Independent School District,Texas,Proximity Learning,"$47,598.00",2022-01-10T12:00:00.000Z
2035783453,4826610,78378,Lamesa Independent School District,Texas,Elevate K12,"$82,500.00",2022-01-07T12:00:00.000Z
1981803637,1303300,55868,Liberty County School District,Georgia,Elevate K12,"$44,000.00",2022-01-06T12:00:00.000Z
1971920573,4700148,42193,Shelby County School District,Tennessee,Proximity Learning,"$1,945,436.85",2022-01-05T12:00:00.000Z
2510698504,1301020,184166,Savannah-Chatham County Public Schools,Georgia,Proximity Learning,"$1,471.08",2024-03-14T12:00:00.000Z
2503844200,3620580,34075,New York City Department of Education,New York,Elevate K12,"$14,100.00",2021-12-27T12:00:00.000Z
2005629473,3406690,75839,Hanover Township School District,New Jersey,Proximity Learning,"$35,159.95",2021-12-15T12:00:00.000Z
2065208910,2011220,106056,Flinthills Unified School District 492,Kansas,Elevate K12,"$3,750.00",2021-12-14T12:00:00.000Z
2012486337,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$67,806.00",2021-12-13T12:00:00.000Z
1973436175,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$318,556.00",2021-12-13T12:00:00.000Z
1957038937,4503390,77713,Richland School District 2,South Carolina,Proximity Learning,"$19,241.39",2021-12-10T12:00:00.000Z
1982106378,4844150,78545,Victoria Independent School District,Texas,Elevate K12,"$7,500.00",2021-12-10T12:00:00.000Z
2510695604,1301020,184166,Savannah-Chatham County Public Schools,Georgia,Proximity Learning,"$1,471.08",2024-01-04T12:00:00.000Z
1973880225,4812480,77928,Calhoun County Independent School District,Texas,Elevate K12,"$37,500.00",2021-12-08T12:00:00.000Z
1955362635,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$36,756.89",2021-12-07T12:00:00.000Z
1955362636,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$73,519.60",2021-12-07T12:00:00.000Z
1951432962,1720580,73661,Joliet Public School District 86,Illinois,Elevate K12,"$480,000.00",2021-12-07T12:00:00.000Z
2002726535,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$136,500.00",2021-12-01T12:00:00.000Z
1969464137,1720760,17832,Kankakee School District 111,Illinois,Elevate K12,"$22,500.00",2021-11-30T12:00:00.000Z
2503842576,3620580,34075,New York City Department of Education,New York,Elevate K12,"$21,500.00",2021-11-29T12:00:00.000Z
2510695606,1301020,184166,Savannah-Chatham County Public Schools,Georgia,Proximity Learning,"$1,796.07",2024-01-04T12:00:00.000Z
1951632379,1741250,73936,Waukegan Community Unit School District 60,Illinois,Elevate K12,"$611,000.00",2021-11-23T12:00:00.000Z
2012486329,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$141,125.00",2021-11-22T12:00:00.000Z
2012486327,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$167,900.00",2021-11-22T12:00:00.000Z
1960949818,4503908,69568,Marion School District 10,South Carolina,Elevate K12,"$23,625.00",2021-11-19T12:00:00.000Z
2212762462,4842450,78122,Terrell Independent School District,Texas,Elevate K12,"$45,000.00",2021-11-16T12:00:00.000Z
1990404001,5103980,78630,Westmoreland County Public Schools,Virginia,Elevate K12,"$30,625.00",2021-11-15T12:00:00.000Z
2029700925,4503908,69568,Marion School District 10,South Carolina,Elevate K12,"$57,000.00",2021-11-12T12:00:00.000Z
2645567030,4813230,78137,Cedar Hill Independent School District,Texas,Elevate K12,"$9,500.00",2021-11-10T12:00:00.000Z
1957046763,4503390,77713,Richland School District 2,South Carolina,Proximity Learning,"$7,050.72",2021-11-10T12:00:00.000Z
1977659080,3700420,53567,Brunswick County Schools,North Carolina,Elevate K12,"$49,500.00",2021-11-10T12:00:00.000Z
1939484463,4810710,78042,Boerne Independent School District,Texas,Proximity Learning,"$12,276.00",2021-11-10T12:00:00.000Z
2002698475,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$19,500.00",2021-11-04T12:00:00.000Z
2002722316,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$172,500.00",2021-11-03T12:00:00.000Z
2056611245,1713320,73646,East St. Louis School District 189,Illinois,Elevate K12,"$75,000.00",2021-11-01T12:00:00.000Z
2510695605,1301020,184166,Savannah-Chatham County Public Schools,Georgia,Proximity Learning,"$1,471.08",2024-01-04T12:00:00.000Z
1959541344,3400009,75890,Somerset Hills Regional School District,New Jersey,Proximity Learning,"$25,785.58",2021-11-01T12:00:00.000Z
1939442514,4226550,77889,Wilson Area School District,Pennsylvania,Elevate K12,"$18,750.00",2021-11-01T12:00:00.000Z
2258463123,4820340,77972,Garland Independent School District,Texas,Proximity Learning,"$122,350.00",2021-11-01T12:00:00.000Z
2063195233,2618990,33095,Huron Valley Schools,Michigan,Proximity Learning,"$9,275.99",2021-10-25T12:00:00.000Z
2065790063,0503630,101927,Brinkley School District,Arkansas,Proximity Learning,"$29,177.94",2021-10-21T12:00:00.000Z
1972353323,5508550,101292,Manawa School District,Wisconsin,Elevate K12,"$26,650.00",2021-10-21T12:00:00.000Z
2087356244,3405640,75945,Freehold Township School District,New Jersey,Proximity Learning,"$4,305.00",2021-10-21T12:00:00.000Z
2510695006,1301020,184166,Savannah-Chatham County Public Schools,Georgia,Proximity Learning,"$1,796.07",2023-11-30T12:00:00.000Z
1969739551,4808870,78157,Athens Independent School District,Texas,Elevate K12,"$49,400.00",2021-10-19T12:00:00.000Z
2645564057,4813230,78137,Cedar Hill Independent School District,Texas,Elevate K12,"$159,500.00",2021-10-18T12:00:00.000Z
1947939388,4838970,78203,San Marcos Consolidated Independent School District,Texas,Elevate K12,"$17,100.00",2021-10-15T12:00:00.000Z
1934721470,4501440,54135,Charleston County School District,South Carolina,Proximity Learning,"$18,198.00",2021-10-14T12:00:00.000Z
1957004056,4814700,79040,Columbus Independent School District,Texas,Elevate K12,"$7,350.00",2021-10-13T12:00:00.000Z
1963402442,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$4,881.00",2021-10-12T12:00:00.000Z
1963402199,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$10,203.90",2021-10-12T12:00:00.000Z
2107592121,4500780,77784,Anderson School District 1,South Carolina,Elevate K12,"$4,750.00",2021-10-08T12:00:00.000Z
1960950988,4503330,69549,Pickens County School District,South Carolina,Elevate K12,"$65,000.00",2021-10-07T12:00:00.000Z
1925180957,4836000,78421,Prosper Independent School District,Texas,Proximity Learning,"$115,750.00",2021-10-05T12:00:00.000Z
2540663487,4836000,78421,Prosper Independent School District,Texas,Proximity Learning,"$115,750.00",2021-10-05T12:00:00.000Z
2012486331,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$7,959.00",2021-10-01T12:00:00.000Z
1973436173,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$15,927.80",2021-10-01T12:00:00.000Z
2645564005,4813230,78137,Cedar Hill Independent School District,Texas,Elevate K12,"$79,750.00",2021-10-01T12:00:00.000Z
1971908217,4700148,42193,Shelby County School District,Tennessee,Proximity Learning,"$867,000.00",2021-09-30T12:00:00.000Z
1932443494,4503908,69568,Marion School District 10,South Carolina,Elevate K12,"$57,000.00",2021-09-29T12:00:00.000Z
1917022089,5508550,101292,Manawa School District,Wisconsin,Elevate K12,"$26,650.00",2021-09-28T12:00:00.000Z
2083566003,4800006,106413,Aspermont Independent School District,Texas,Proximity Learning,"$9,100.00",2021-09-28T12:00:00.000Z
2083566004,4800006,106413,Aspermont Independent School District,Texas,Proximity Learning,"$21,100.00",2021-09-28T12:00:00.000Z
2002726504,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$9,750.00",2021-09-28T12:00:00.000Z
2087529815,3401920,53924,Bogota Borough School District,New Jersey,Proximity Learning,"$30,958.17",2021-09-27T12:00:00.000Z
1997744611,1704680,73667,Aurora East Unit School District 131,Illinois,Elevate K12,"$540,000.00",2021-09-27T12:00:00.000Z
2510694465,1301020,184166,Savannah-Chatham County Public Schools,Georgia,Proximity Learning,"$8,594.90",2023-11-08T12:00:00.000Z
1917678045,4826610,78378,Lamesa Independent School District,Texas,Proximity Learning,"$47,598.00",2021-09-22T12:00:00.000Z
2108042962,5516710,57590,Wild Rose School District,Wisconsin,Elevate K12,"$5,880.00",2021-09-21T12:00:00.000Z
2037418116,5516710,57590,Wild Rose School District,Wisconsin,Elevate K12,"$35,280.00",2021-09-21T12:00:00.000Z
2029333859,5516710,57590,Wild Rose School District,Wisconsin,Elevate K12,"$5,880.00",2021-09-20T12:00:00.000Z
1955362216,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$134,778.00",2021-09-20T12:00:00.000Z
1955362258,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$406,764.00",2021-09-20T12:00:00.000Z
1955362221,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$346,572.00",2021-09-20T12:00:00.000Z
1955362219,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$173,286.00",2021-09-20T12:00:00.000Z
1955362226,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$199,596.00",2021-09-20T12:00:00.000Z
1955362222,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$62,239.44",2021-09-20T12:00:00.000Z
1955362255,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$15,803.00",2021-09-20T12:00:00.000Z
1955362225,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$57,762.00",2021-09-20T12:00:00.000Z
1955362220,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$103,732.40",2021-09-20T12:00:00.000Z
1955362230,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$163,659.00",2021-09-20T12:00:00.000Z
1955362224,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$28,881.00",2021-09-20T12:00:00.000Z
1955362223,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$57,762.00",2021-09-20T12:00:00.000Z
1980903311,4841100,56004,Spring Branch Independent School District,Texas,Proximity Learning,"$42,000.00",2021-09-13T12:00:00.000Z
2263461980,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$80,639.93",2021-09-13T12:00:00.000Z
2263461881,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$80,639.93",2021-09-12T12:00:00.000Z
2507668947,4819650,55995,Fort Bend Independent School District,Texas,Proximity Learning,"$250,000.00",2021-09-10T12:00:00.000Z
1921990203,4807380,105624,Abbott Independent School District,Texas,Proximity Learning,"$18,550.00",2021-09-08T12:00:00.000Z
2566919524,4400014,161098,Segue Institute for Learning,Rhode Island,Proximity Learning,"$6,419.97",2024-09-30T12:00:00.000Z
1937088110,4807350,20933,College Station Independent School District,Texas,Proximity Learning,"$25,383.00",2021-09-08T12:00:00.000Z
1951147419,1711850,73608,Decatur School District 61,Illinois,Proximity Learning,"$13,242.00",2021-09-07T12:00:00.000Z
1921676438,3628890,76559,Tri-Valley Central School District,New York,Elevate K12,"$45,000.00",2021-09-07T12:00:00.000Z
2507668946,4819650,55995,Fort Bend Independent School District,Texas,Proximity Learning,"$100,000.00",2021-09-07T12:00:00.000Z
1959831140,4818000,77986,Ector County Independent School District,Texas,Elevate K12,"$104,000.00",2021-09-03T12:00:00.000Z
1959831141,4818000,77986,Ector County Independent School District,Texas,Elevate K12,"$104,000.00",2021-09-03T12:00:00.000Z
1904705611,5400600,33792,Kanawha County School District,West Virginia,Proximity Learning,"$52,079.96",2021-09-02T12:00:00.000Z
1990404000,5103980,78630,Westmoreland County Public Schools,Virginia,Elevate K12,"$12,800.00",2021-09-02T12:00:00.000Z
1937942116,1700092,73633,Georgetown-Ridge Farm Consolidated Unit School District 4,Illinois,Proximity Learning,"$26,399.97",2021-09-01T12:00:00.000Z
1928690857,0100480,54721,Bullock County School District,Alabama,Elevate K12,"$33,516.00",2021-09-01T12:00:00.000Z
1927380277,4812220,78079,Burnet Consolidated Independent School District,Texas,Proximity Learning,"$122,603.86",2021-08-31T12:00:00.000Z
1999567592,3904380,54571,Columbus City School District,Ohio,Proximity Learning,"$9,275.99",2021-08-31T12:00:00.000Z
2002726480,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$22,750.00",2021-08-31T12:00:00.000Z
2002721890,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$172,500.00",2021-08-31T12:00:00.000Z
1971973532,4836970,78359,Rice Consolidated Independent School District,Texas,Elevate K12,"$52,000.00",2021-08-30T12:00:00.000Z
1954642257,4823820,78063,Huffman Independent School District,Texas,Proximity Learning,"$40,769.95",2021-08-30T12:00:00.000Z
1940046892,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$30,687.00",2021-08-30T12:00:00.000Z
1940046634,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$24,550.00",2021-08-28T12:00:00.000Z
1939676726,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$7,944.00",2021-08-27T12:00:00.000Z
2056626533,1713320,73646,East St. Louis School District 189,Illinois,Elevate K12,"$225,000.00",2021-08-27T12:00:00.000Z
2029349395,5516710,57590,Wild Rose School District,Wisconsin,Elevate K12,"$35,280.00",2021-08-25T12:00:00.000Z
2507664438,4819650,55995,Fort Bend Independent School District,Texas,Elevate K12,"$14,580.00",2021-08-25T12:00:00.000Z
1940043135,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$86,000.00",2021-08-25T12:00:00.000Z
2507664437,4819650,55995,Fort Bend Independent School District,Texas,Elevate K12,"$14,580.00",2021-08-24T12:00:00.000Z
1916659701,1720760,17832,Kankakee School District 111,Illinois,Elevate K12,"$202,500.00",2021-08-24T12:00:00.000Z
2037862631,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$492,800.00",2021-08-24T12:00:00.000Z
1921679635,2200840,74355,Jefferson Parish School District,Louisiana,Elevate K12,"$683,000.00",2021-08-23T12:00:00.000Z
2037862630,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$62,387.94",2021-08-23T12:00:00.000Z
1939302381,5101110,78425,Danville City Public Schools,Virginia,Elevate K12,"$42,000.00",2021-08-20T12:00:00.000Z
1905056005,4825560,77906,Kermit Independent School District,Texas,Proximity Learning,"$7,600.00",2021-08-20T12:00:00.000Z
2148297200,0400154,156413,Shonto Preparatory Technology High School,Arizona,Proximity Learning,"$33,750.00",2018-08-06T12:00:00.000Z
2004862101,4838730,56061,San Antonio Independent School District,Texas,Proximity Learning,"$101,691.00",2021-08-20T12:00:00.000Z
1921679563,2200840,74355,Jefferson Parish School District,Louisiana,Proximity Learning,"$34,797.00",2021-08-19T12:00:00.000Z
2002726469,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$35,750.00",2021-08-19T12:00:00.000Z
2002697497,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$19,500.00",2021-08-19T12:00:00.000Z
1907998582,3631200,108166,Wheelerville Union Free School District,New York,Elevate K12,"$8,000.00",2021-08-18T12:00:00.000Z
1920232767,4843290,78196,Westwood Independent School District,Texas,Elevate K12,"$104,000.00",2021-08-17T12:00:00.000Z
1900928940,1708100,73762,Lincoln Elementary School District 156,Illinois,Proximity Learning,"$32,615.96",2021-08-17T12:00:00.000Z
2091407294,4810800,78043,Bonham Independent School District,Texas,Proximity Learning,"$41,700.00",2021-08-16T12:00:00.000Z
1939484459,4810710,78042,Boerne Independent School District,Texas,Proximity Learning,"$24,552.00",2021-08-11T12:00:00.000Z
1975436981,1735460,73595,Community Consolidated School District 168,Illinois,Elevate K12,"$28,800.00",2021-08-11T12:00:00.000Z
2095472140,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$4,675.00",2021-08-11T12:00:00.000Z
2095471952,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$102,900.00",2021-08-11T12:00:00.000Z
2095472008,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$22,050.00",2021-08-11T12:00:00.000Z
2170744504,0406740,71932,Sanders Unified School District,Arizona,Elevate K12,"$52,000.00",2021-08-11T12:00:00.000Z
1919287548,3405820,75788,Gateway Regional School District,New Jersey,Proximity Learning,"$27,995.00",2021-08-11T12:00:00.000Z
2037861748,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$153,498.89",2021-08-11T12:00:00.000Z
1940028056,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$12,000.00",2021-08-09T12:00:00.000Z
1910763780,4808870,78157,Athens Independent School District,Texas,Elevate K12,"$49,400.00",2021-08-05T12:00:00.000Z
1892723573,4816410,77809,Dayton Independent School District,Texas,Proximity Learning,"$52,235.00",2021-08-05T12:00:00.000Z
1905919271,4833180,78041,Northwest Independent School District,Texas,Proximity Learning,"$81,656.00",2021-08-05T12:00:00.000Z
2705510488,1709930,177450,Skinner Elementary School,Illinois,Elevate K12,"$25,580.00",2024-08-15T12:00:00.000Z
1912052205,4808870,78157,Athens Independent School District,Texas,Elevate K12,"$98,000.00",2021-08-03T12:00:00.000Z
1975436866,1735460,73595,Community Consolidated School District 168,Illinois,Elevate K12,"$28,800.00",2021-08-03T12:00:00.000Z
2023053724,3410110,76111,Middletown Township School District,New Jersey,Proximity Learning,"$26,148.46",2021-08-02T12:00:00.000Z
1905830749,0100480,54721,Bullock County School District,Alabama,Elevate K12,"$137,200.00",2021-08-01T12:00:00.000Z
2024976530,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$80,639.93",2021-08-01T12:00:00.000Z
1910346082,2006390,74203,Garden City Unified School District 457,Kansas,Elevate K12,"$76,440.00",2021-07-30T12:00:00.000Z
2507664436,4819650,55995,Fort Bend Independent School District,Texas,Elevate K12,"$14,580.00",2021-07-30T12:00:00.000Z
2002726442,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$78,000.00",2021-07-27T12:00:00.000Z
1905055943,4825560,77906,Kermit Independent School District,Texas,Proximity Learning,"$51,100.00",2021-07-26T12:00:00.000Z
1905055942,4825560,77906,Kermit Independent School District,Texas,Proximity Learning,"$58,200.00",2021-07-26T12:00:00.000Z
1905796984,4810710,78042,Boerne Independent School District,Texas,Proximity Learning,"$47,575.00",2021-07-22T12:00:00.000Z
1951636960,1741250,73936,Waukegan Community Unit School District 60,Illinois,Elevate K12,"$144,000.00",2021-07-20T12:00:00.000Z
1892723205,4816410,77809,Dayton Independent School District,Texas,Proximity Learning,"$31,266.00",2021-07-20T12:00:00.000Z
2701898959,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$6,760.00",2025-06-12T12:00:00.000Z
1940011278,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$9,477.00",2021-07-19T12:00:00.000Z
1957983178,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$271,966.00",2021-07-15T12:00:00.000Z
1947335867,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$8,316.00",2021-07-13T12:00:00.000Z
1925046001,4503330,69549,Pickens County School District,South Carolina,Elevate K12,"$65,000.00",2021-07-08T12:00:00.000Z
2475549290,0402400,33144,Crane Elementary District,Arizona,Elevate K12,"$26,000.00",2021-07-08T12:00:00.000Z
2107589564,4500780,77784,Anderson School District 1,South Carolina,Elevate K12,"$4,750.00",2021-07-07T12:00:00.000Z
2701897034,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$6,760.00",2025-05-15T12:00:00.000Z
2091029059,3409750,75964,Matawan-Aberdeen Regional School District,New Jersey,Proximity Learning,"$22,497.00",2021-07-01T12:00:00.000Z
1979992785,3402820,75881,Carteret Borough School District,New Jersey,Proximity Learning,"$36,480.00",2021-07-01T12:00:00.000Z
1979992794,3402820,75881,Carteret Borough School District,New Jersey,Proximity Learning,"$14,950.00",2021-07-01T12:00:00.000Z
